62

Culture: zh-CN 
Date: 2015/8/5 08:50:01.32652

ENLIGHT Version: 1.5.58

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: SM130
Mux Level: No Switch
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 60000 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.126
      Port: 1852

IDN: sm130
Image ID: 2.0h
S/N: SIABSU

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

s1_1 (NA, Strain): "(1e6*FBG_A1_N)/Fg-EpsT0", Range (-2039.722, 2062.074), Limits (NA, NA), Constants ( Fg=0.890, CTEs=0.000, C1=6.156, C2=0.700, FBG_A1_0=1543.738, FBG_A2_0=1553.234 ), Description: ""
	EpsT0: (DeltaT)*(C1/Fg+CTEs-C2)
	DeltaT: T1_1
s2_2 (NA, Strain): "(1e6*FBG_A1_N)/Fg-EpsT0", Range (-658.066, 675.557), Limits (NA, NA), Constants ( Fg=0.890, CTEs=10.000, C1=6.156, C2=0.700, FBG_A1_0=1543.740, FBG_A2_0=1553.226 ), Description: ""
	EpsT0: (DeltaT)*(C1/Fg+CTEs-C2)
	DeltaT: T1_1
t1_1_1 (NA, Temperature): "(FBG_A2-1553.226)*1000/28.9+25.5", Range (-112.994, 163.822), Limits (0.000, 35.000), Constants (  ), Description: ""
T1_1 (NA, Temperature): "1e3*(FBG_A2_D/St)", Range (-142.293, 134.523), Limits (NA, NA), Constants ( St=28.900, FBG_A2_0=1553.336 ), Description: ""

FBG_A1 (FBG): #Avg = 1, Alpha = 0.00, Range (1539.751, 1547.751), Distance = 0 m
FBG_A2 (FBG): #Avg = 1, Alpha = 0.00, Range (1549.224, 1557.224), Distance = 0 m

Timestamp	s1_1	s2_2	t1_1_1	T1_1	FBG_A1	FBG_A2
2015/8/5 08:50:01.64614	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.64714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.64814	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.64914	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.65014	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:01.65114	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:01.65214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.65314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.65414	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.65514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.65614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.65714	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.65814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.65914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.66014	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.66114	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:01.66214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.66314	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:01.66414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.66514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.66614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.66714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.66814	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:01.66914	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.67014	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.67114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.67214	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.67314	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.67414	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:01.67514	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.67614	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.67714	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.67814	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:01.67914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.68014	17.031	15.251	25.349	-3.950	1543.75824	1553.22164
2015/8/5 08:50:01.68114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.68214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.68314	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.68414	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.68514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.68614	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:01.68714	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.68814	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.68914	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.69014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.69114	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.69214	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.69314	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.69414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.69514	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.69614	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.69714	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.69814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.69914	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.70014	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.70114	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.70214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.70314	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.70414	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.70514	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.70614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.70714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.70814	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.70914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.71014	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.71114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.71214	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.71314	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:01.71414	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.71514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.71614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.71714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.71814	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.71914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.72014	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.72114	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.72214	17.433	16.302	25.284	-4.015	1543.75824	1553.21977
2015/8/5 08:50:01.72314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.72414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.72514	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.72614	17.031	15.251	25.349	-3.950	1543.75824	1553.22164
2015/8/5 08:50:01.72714	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.72814	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.72914	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.73014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.73114	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.73214	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.73314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.73414	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.73514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.73614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.73714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.73814	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.73914	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.74014	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:01.74114	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.74214	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:01.74314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.74414	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.74514	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.74614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.74714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.74814	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.74914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.75014	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.75114	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.75214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.75314	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.75414	17.469	16.394	25.279	-4.021	1543.75824	1553.21960
2015/8/5 08:50:01.75514	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.75614	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:01.75714	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.75814	17.433	16.302	25.284	-4.015	1543.75824	1553.21977
2015/8/5 08:50:01.75914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.76014	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.76114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.76214	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.76314	17.925	16.907	25.273	-4.026	1543.75882	1553.21944
2015/8/5 08:50:01.76414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.76514	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.76614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.76714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.76814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.76914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.77014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.77114	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.77214	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.77314	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.77414	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.77514	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.77614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.77714	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.77814	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.77914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.78014	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.78114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.78214	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.78314	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.78414	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.78514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.78614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.78714	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.78814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.78914	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.79014	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.79114	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.79214	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.79314	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.79414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.79514	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:01.79614	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.79714	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.79814	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.79914	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.80014	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.80114	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.80214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.80314	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.80414	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:01.80514	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.80614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.80714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.80814	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.80914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.81014	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.81114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.81214	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.81314	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.81414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.81514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.81614	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.81714	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:01.81814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.81914	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.82014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.82114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.82214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.82314	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.82414	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.82514	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:01.82614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.82714	19.357	18.282	25.279	-4.021	1543.76083	1553.21960
2015/8/5 08:50:01.82814	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:01.82914	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:01.83014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.83114	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.83214	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.83314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.83414	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.83514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.83614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.83714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.83814	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.83914	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.84014	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.84114	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.84214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.84314	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.84414	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:01.84514	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:01.84614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.84714	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.84814	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.84914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.85014	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.85114	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.85214	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.85314	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:01.85414	18.457	16.622	25.355	-3.945	1543.76025	1553.22180
2015/8/5 08:50:01.85514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.85614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.85714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.85814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.85914	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.86014	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.86114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.86214	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.86314	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.86414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.86514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.86614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.86714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.86814	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:01.86914	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.87014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.87114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.87214	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:01.87314	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.87414	17.031	15.251	25.349	-3.950	1543.75824	1553.22164
2015/8/5 08:50:01.87514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.87614	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.87714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.87814	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.87914	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.88014	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:01.88114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.88214	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:01.88314	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.88414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.88514	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.88614	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.88714	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.88814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.88914	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.89014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.89114	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:01.89214	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:01.89314	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.89414	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.89514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.89614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.89714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.89814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.89914	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.90014	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.90114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.90214	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.90314	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.90414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.90514	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.90614	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:01.90714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.90814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.90914	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.91014	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.91114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.91214	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:01.91314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.91414	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.91514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.91614	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.91714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.91814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.91914	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:01.92014	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:01.92114	19.177	18.160	25.273	-4.026	1543.76054	1553.21944
2015/8/5 08:50:01.92214	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:01.92314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.92414	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:01.92514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:01.92614	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.92714	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:01.92814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:01.92914	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:01.93014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
